1509493518.95,EC&T,Candelária,UberSELECT,2.55,13.0,10.0,480,R$10-13,BRL
1509493520.73,EC&T,Ribeira,uberX,5.96,20.0,16.0,1080,R$16-20,BRL
1509493520.73,EC&T,Ribeira,UberSELECT,5.96,24.0,19.0,1080,R$19-24,BRL
1509493521.8,EC&T,Santos Reis,uberX,7.57,24.0,19.0,1320,R$19-24,BRL
1509493521.8,EC&T,Santos Reis,UberSELECT,7.57,29.0,22.0,1320,R$22-29,BRL
1509493523.06,EC&T,Nova Descoberta,uberX,2.44,11.0,8.0,420,R$8-11,BRL
1509493523.06,EC&T,Nova Descoberta,UberSELECT,2.44,13.0,9.0,420,R$9-13,BRL
1509493524.22,EC&T,Nossa Senhora de Nazaré,uberX,3.5,14.0,10.0,600,R$10-14,BRL
1509493524.22,EC&T,Nossa Senhora de Nazaré,UberSELECT,3.5,16.0,12.0,600,R$12-16,BRL
1509493525.66,EC&T,Planalto,uberX,6.09,22.0,17.0,1140,R$17-22,BRL
1509493525.66,EC&T,Planalto,UberSELECT,6.09,27.0,21.0,1140,R$21-27,BRL
1509493527.11,EC&T,Cidade Nova,uberX,5.22,19.0,15.0,1080,R$15-19,BRL
1509493527.11,EC&T,Cidade Nova,UberSELECT,5.22,22.0,17.0,1080,R$17-22,BRL
1509493528.36,EC&T,Cidade da Esperança,uberX,4.13,15.0,12.0,720,R$12-15,BRL
1509493528.36,EC&T,Cidade da Esperança,UberSELECT,4.13,18.0,14.0,720,R$14-18,BRL
1509493529.37,EC&T,Igapó,uberX,8.35,28.0,22.0,1440,R$22-28,BRL
1509493529.37,EC&T,Igapó,UberSELECT,8.35,33.0,26.0,1440,R$26-33,BRL
1509493682.84,IMD,Tirol,uberX,3.3,13.0,10.0,540,R$10-13,BRL
1509493682.84,IMD,Tirol,UberSELECT,3.3,16.0,12.0,540,R$12-16,BRL
1509493683.98,IMD,Candelária,uberX,2.58,11.0,8.0,540,R$8-11,BRL
1509493683.98,IMD,Candelária,UberSELECT,2.58,13.0,10.0,540,R$10-13,BRL
1509493685.14,IMD,Ribeira,uberX,5.48,19.0,15.0,1080,R$15-19,BRL
1509493685.14,IMD,Ribeira,UberSELECT,5.48,23.0,18.0,1080,R$18-23,BRL
1509493687.03,IMD,Santos Reis,uberX,7.08,24.0,18.0,1200,R$18-24,BRL
1509493687.03,IMD,Santos Reis,UberSELECT,7.08,28.0,22.0,1200,R$22-28,BRL
1509493688.17,IMD,Nova Descoberta,uberX,1.29,8.0,6.0,240,R$6-8,BRL
1509493688.17,IMD,Nova Descoberta,UberSELECT,1.29,9.0,7.0,240,R$7-9,BRL
1509493689.35,IMD,Nossa Senhora de Nazaré,uberX,3.02,13.0,9.0,540,R$9-13,BRL
1509493689.35,IMD,Nossa Senhora de Nazaré,UberSELECT,3.02,15.0,11.0,540,R$11-15,BRL
1509493690.51,IMD,Planalto,uberX,7.04,24.0,19.0,1140,R$19-24,BRL
1509493690.51,IMD,Planalto,UberSELECT,7.04,28.0,22.0,1140,R$22-28,BRL
1509493691.7,IMD,Cidade Nova,uberX,4.74,18.0,14.0,960,R$14-18,BRL
1509493691.7,IMD,Cidade Nova,UberSELECT,4.74,21.0,16.0,960,R$16-21,BRL
1509493693.11,IMD,Cidade da Esperança,uberX,3.65,14.0,11.0,720,R$11-14,BRL
1509493693.11,IMD,Cidade da Esperança,UberSELECT,3.65,17.0,13.0,720,R$13-17,BRL
1509493694.3,IMD,Igapó,uberX,7.87,26.0,20.0,1440,R$20-26,BRL
1509493694.3,IMD,Igapó,UberSELECT,7.87,30.0,24.0,1440,R$24-30,BRL
1509493696.43,EC&T,Tirol,uberX,3.79,15.0,11.0,660,R$11-15,BRL
1509493696.43,EC&T,Tirol,UberSELECT,3.79,17.0,13.0,660,R$13-17,BRL
1509493697.9,EC&T,Candelária,uberX,1.52,11.0,8.0,180,R$8-11,BRL
1509493697.9,EC&T,Candelária,UberSELECT,1.52,13.0,10.0,180,R$10-13,BRL
1509493699.06,EC&T,Ribeira,uberX,5.96,20.0,16.0,1080,R$16-20,BRL
1509493699.06,EC&T,Ribeira,UberSELECT,5.96,24.0,19.0,1080,R$19-24,BRL
1509493700.1,EC&T,Santos Reis,uberX,7.57,24.0,19.0,1320,R$19-24,BRL
1509493700.1,EC&T,Santos Reis,UberSELECT,7.57,29.0,22.0,1320,R$22-29,BRL
1509493701.4,EC&T,Nova Descoberta,uberX,2.44,11.0,8.0,420,R$8-11,BRL
1509493701.4,EC&T,Nova Descoberta,UberSELECT,2.44,12.0,9.0,420,R$9-12,BRL
1509493702.53,EC&T,Nossa Senhora de Nazaré,uberX,3.5,14.0,10.0,660,R$10-14,BRL
1509493702.53,EC&T,Nossa Senhora de Nazaré,UberSELECT,3.5,16.0,12.0,660,R$12-16,BRL
1509493703.59,EC&T,Planalto,uberX,6.09,22.0,17.0,1140,R$17-22,BRL
1509493703.59,EC&T,Planalto,UberSELECT,6.09,27.0,21.0,1140,R$21-27,BRL
1509493704.76,EC&T,Cidade Nova,uberX,5.22,19.0,15.0,1080,R$15-19,BRL
1509493704.76,EC&T,Cidade Nova,UberSELECT,5.22,22.0,17.0,1080,R$17-22,BRL
1509493705.91,EC&T,Cidade da Esperança,uberX,4.13,15.0,12.0,720,R$12-15,BRL
1509493705.91,EC&T,Cidade da Esperança,UberSELECT,4.13,18.0,14.0,720,R$14-18,BRL
1509493706.91,EC&T,Igapó,uberX,8.35,27.0,21.0,1440,R$21-27,BRL
1509493706.91,EC&T,Igapó,UberSELECT,8.35,32.0,26.0,1440,R$26-32,BRL
1509493863.27,IMD,Tirol,uberX,3.3,13.0,10.0,540,R$10-13,BRL
1509493863.27,IMD,Tirol,UberSELECT,3.3,16.0,12.0,540,R$12-16,BRL
1509493864.79,IMD,Candelária,uberX,2.58,11.0,8.0,540,R$8-11,BRL
1509493864.79,IMD,Candelária,UberSELECT,2.58,13.0,10.0,540,R$10-13,BRL
1509493866.11,IMD,Ribeira,uberX,5.48,19.0,15.0,1080,R$15-19,BRL
1509493866.11,IMD,Ribeira,UberSELECT,5.48,23.0,18.0,1080,R$18-23,BRL
1509493867.5,IMD,Santos Reis,uberX,7.08,23.0,18.0,1200,R$18-23,BRL
1509493867.5,IMD,Santos Reis,UberSELECT,7.08,28.0,22.0,1200,R$22-28,BRL
1509493868.75,IMD,Nova Descoberta,uberX,1.29,8.0,6.0,240,R$6-8,BRL
1509493868.75,IMD,Nova Descoberta,UberSELECT,1.29,9.0,7.0,240,R$7-9,BRL
1509493869.86,IMD,Nossa Senhora de Nazaré,uberX,3.02,13.0,9.0,540,R$9-13,BRL
1509493869.86,IMD,Nossa Senhora de Nazaré,UberSELECT,3.02,15.0,11.0,540,R$11-15,BRL
1509493871.44,IMD,Planalto,uberX,7.04,24.0,19.0,1140,R$19-24,BRL
1509493871.44,IMD,Planalto,UberSELECT,7.04,28.0,22.0,1140,R$22-28,BRL
1509493872.89,IMD,Cidade Nova,uberX,4.74,18.0,13.0,960,R$13-18,BRL
1509493872.89,IMD,Cidade Nova,UberSELECT,4.74,21.0,16.0,960,R$16-21,BRL
1509493874.05,IMD,Cidade da Esperança,uberX,3.65,14.0,11.0,660,R$11-14,BRL
1509493874.05,IMD,Cidade da Esperança,UberSELECT,3.65,17.0,13.0,660,R$13-17,BRL
1509493875.69,IMD,Igapó,uberX,7.87,26.0,20.0,1440,R$20-26,BRL
1509493875.69,IMD,Igapó,UberSELECT,7.87,31.0,24.0,1440,R$24-31,BRL
1509493876.96,EC&T,Tirol,uberX,3.79,15.0,11.0,660,R$11-15,BRL
1509493876.96,EC&T,Tirol,UberSELECT,3.79,17.0,13.0,660,R$13-17,BRL
1509493878.58,EC&T,Candelária,uberX,2.55,11.0,8.0,480,R$8-11,BRL
1509493878.58,EC&T,Candelária,UberSELECT,2.55,13.0,10.0,480,R$10-13,BRL
1509493879.93,EC&T,Ribeira,uberX,5.96,20.0,16.0,1080,R$16-20,BRL
1509493879.93,EC&T,Ribeira,UberSELECT,5.96,24.0,19.0,1080,R$19-24,BRL
1509493881.02,EC&T,Santos Reis,uberX,7.57,24.0,19.0,1320,R$19-24,BRL
1509493881.02,EC&T,Santos Reis,UberSELECT,7.57,28.0,22.0,1320,R$22-28,BRL
1509493882.45,EC&T,Nova Descoberta,uberX,2.44,11.0,8.0,420,R$8-11,BRL
1509493882.45,EC&T,Nova Descoberta,UberSELECT,2.44,12.0,9.0,420,R$9-12,BRL
1509493883.71,EC&T,Nossa Senhora de Nazaré,uberX,3.5,14.0,10.0,660,R$10-14,BRL
1509493883.71,EC&T,Nossa Senhora de Nazaré,UberSELECT,3.5,16.0,12.0,660,R$12-16,BRL
1509493884.68,EC&T,Planalto,uberX,6.09,22.0,17.0,1140,R$17-22,BRL
1509493884.69,EC&T,Planalto,UberSELECT,6.09,26.0,21.0,1140,R$21-26,BRL
1509493885.96,EC&T,Cidade Nova,uberX,5.22,19.0,15.0,1080,R$15-19,BRL
1509493885.96,EC&T,Cidade Nova,UberSELECT,5.22,22.0,17.0,1080,R$17-22,BRL
1509493887.12,EC&T,Cidade da Esperança,uberX,4.13,15.0,12.0,720,R$12-15,BRL
1509493887.12,EC&T,Cidade da Esperança,UberSELECT,4.13,18.0,14.0,720,R$14-18,BRL
1509493888.14,EC&T,Igapó,uberX,8.35,28.0,22.0,1440,R$22-28,BRL
1509493888.14,EC&T,Igapó,UberSELECT,8.35,33.0,26.0,1440,R$26-33,BRL
1509494042.97,IMD,Tirol,uberX,3.3,13.0,10.0,540,R$10-13,BRL
1509494042.97,IMD,Tirol,UberSELECT,3.3,16.0,12.0,540,R$12-16,BRL
1509494044.12,IMD,Candelária,uberX,2.58,11.0,8.0,540,R$8-11,BRL
1509494044.12,IMD,Candelária,UberSELECT,2.58,13.0,10.0,540,R$10-13,BRL
1509494045.23,IMD,Ribeira,uberX,5.48,20.0,15.0,1080,R$15-20,BRL
1509494045.23,IMD,Ribeira,UberSELECT,5.48,23.0,18.0,1080,R$18-23,BRL
1509494046.96,IMD,Santos Reis,uberX,7.08,23.0,18.0,1200,R$18-23,BRL
1509494046.96,IMD,Santos Reis,UberSELECT,7.08,28.0,22.0,1200,R$22-28,BRL
1509494048.07,IMD,Nova Descoberta,uberX,1.29,8.0,6.0,240,R$6-8,BRL
1509494048.07,IMD,Nova Descoberta,UberSELECT,1.29,9.0,7.0,240,R$7-9,BRL
1509494049.26,IMD,Nossa Senhora de Nazaré,uberX,3.02,13.0,9.0,540,R$9-13,BRL
1509494049.26,IMD,Nossa Senhora de Nazaré,UberSELECT,3.02,15.0,11.0,540,R$11-15,BRL
1509494050.46,IMD,Planalto,uberX,7.04,24.0,19.0,1140,R$19-24,BRL
1509494050.46,IMD,Planalto,UberSELECT,7.04,28.0,22.0,1140,R$22-28,BRL
1509494051.67,IMD,Cidade Nova,uberX,4.74,18.0,13.0,960,R$13-18,BRL
1509494051.67,IMD,Cidade Nova,UberSELECT,4.74,21.0,16.0,960,R$16-21,BRL
1509494052.84,IMD,Cidade da Esperança,uberX,3.65,14.0,11.0,660,R$11-14,BRL
1509494052.84,IMD,Cidade da Esperança,UberSELECT,3.65,17.0,13.0,660,R$13-17,BRL
1509494053.81,IMD,Igapó,uberX,7.87,26.0,20.0,1440,R$20-26,BRL
1509494053.81,IMD,Igapó,UberSELECT,7.87,31.0,24.0,1440,R$24-31,BRL
1509494055.07,EC&T,Tirol,uberX,3.79,15.0,11.0,660,R$11-15,BRL
1509494055.07,EC&T,Tirol,UberSELECT,3.79,17.0,13.0,660,R$13-17,BRL
1509494056.61,EC&T,Candelária,uberX,2.55,11.0,8.0,480,R$8-11,BRL
1509494056.61,EC&T,Candelária,UberSELECT,2.55,13.0,10.0,480,R$10-13,BRL
1509494058.41,EC&T,Ribeira,uberX,5.96,21.0,17.0,1080,R$17-21,BRL
1509494058.41,EC&T,Ribeira,UberSELECT,5.96,25.0,20.0,1080,R$20-25,BRL
1509494059.48,EC&T,Santos Reis,uberX,7.57,24.0,19.0,1320,R$19-24,BRL
1509494059.48,EC&T,Santos Reis,UberSELECT,7.57,28.0,22.0,1320,R$22-28,BRL
1509494060.57,EC&T,Nova Descoberta,uberX,2.44,11.0,8.0,420,R$8-11,BRL
1509494060.57,EC&T,Nova Descoberta,UberSELECT,2.44,12.0,9.0,420,R$9-12,BRL
1509494061.79,EC&T,Nossa Senhora de Nazaré,uberX,3.5,14.0,10.0,600,R$10-14,BRL
1509494061.79,EC&T,Nossa Senhora de Nazaré,UberSELECT,3.5,16.0,12.0,600,R$12-16,BRL
1509494062.91,EC&T,Planalto,uberX,6.09,22.0,17.0,1140,R$17-22,BRL
1509494062.91,EC&T,Planalto,UberSELECT,6.09,26.0,21.0,1140,R$21-26,BRL
1509494064.04,EC&T,Cidade Nova,uberX,5.22,19.0,15.0,1080,R$15-19,BRL
1509494064.04,EC&T,Cidade Nova,UberSELECT,5.22,22.0,17.0,1080,R$17-22,BRL
1509494065.21,EC&T,Cidade da Esperança,uberX,4.13,15.0,12.0,720,R$12-15,BRL
1509494065.21,EC&T,Cidade da Esperança,UberSELECT,4.13,18.0,14.0,720,R$14-18,BRL
1509494066.18,EC&T,Igapó,uberX,8.35,28.0,22.0,1440,R$22-28,BRL
1509494066.18,EC&T,Igapó,UberSELECT,8.35,33.0,26.0,1440,R$26-33,BRL
1509494223.2,IMD,Tirol,uberX,3.3,13.0,10.0,540,R$10-13,BRL
1509494223.2,IMD,Tirol,UberSELECT,3.3,16.0,12.0,540,R$12-16,BRL
1509494224.32,IMD,Candelária,uberX,2.58,11.0,8.0,540,R$8-11,BRL
1509494224.32,IMD,Candelária,UberSELECT,2.58,13.0,10.0,540,R$10-13,BRL
1509494225.7,IMD,Ribeira,uberX,5.48,19.0,15.0,1080,R$15-19,BRL
1509494225.7,IMD,Ribeira,UberSELECT,5.48,23.0,18.0,1080,R$18-23,BRL
1509494226.94,IMD,Santos Reis,uberX,7.08,24.0,18.0,1200,R$18-24,BRL
1509494226.94,IMD,Santos Reis,UberSELECT,7.08,28.0,22.0,1200,R$22-28,BRL
1509494228.04,IMD,Nova Descoberta,uberX,1.29,8.0,6.0,240,R$6-8,BRL
1509494228.04,IMD,Nova Descoberta,UberSELECT,1.29,9.0,7.0,240,R$7-9,BRL
1509494229.17,IMD,Nossa Senhora de Nazaré,uberX,3.02,13.0,9.0,540,R$9-13,BRL
1509494229.17,IMD,Nossa Senhora de Nazaré,UberSELECT,3.02,15.0,11.0,540,R$11-15,BRL
1509494230.2,IMD,Planalto,uberX,7.04,24.0,19.0,1140,R$19-24,BRL
1509494230.2,IMD,Planalto,UberSELECT,7.04,28.0,22.0,1140,R$22-28,BRL
1509494231.59,IMD,Cidade Nova,uberX,4.74,18.0,13.0,960,R$13-18,BRL
1509494231.59,IMD,Cidade Nova,UberSELECT,4.74,21.0,16.0,960,R$16-21,BRL
1509494232.83,IMD,Cidade da Esperança,uberX,3.65,14.0,11.0,660,R$11-14,BRL
1509494232.83,IMD,Cidade da Esperança,UberSELECT,3.65,17.0,13.0,660,R$13-17,BRL
1509494234.45,IMD,Igapó,uberX,7.87,26.0,20.0,1440,R$20-26,BRL
1509494234.45,IMD,Igapó,UberSELECT,7.87,31.0,24.0,1440,R$24-31,BRL
1509494236.24,EC&T,Tirol,uberX,2.94,15.0,11.0,360,R$11-15,BRL
1509494236.24,EC&T,Tirol,UberSELECT,2.94,17.0,13.0,360,R$13-17,BRL
1509494237.45,EC&T,Candelária,uberX,2.55,11.0,8.0,480,R$8-11,BRL
1509494237.45,EC&T,Candelária,UberSELECT,2.55,13.0,10.0,480,R$10-13,BRL
1509494238.51,EC&T,Ribeira,uberX,5.96,20.0,16.0,1080,R$16-20,BRL
1509494238.51,EC&T,Ribeira,UberSELECT,5.96,24.0,19.0,1080,R$19-24,BRL
1509494239.66,EC&T,Santos Reis,uberX,7.57,24.0,19.0,1320,R$19-24,BRL
1509494239.66,EC&T,Santos Reis,UberSELECT,7.57,29.0,22.0,1320,R$22-29,BRL
1509494240.87,EC&T,Nova Descoberta,uberX,2.44,11.0,8.0,420,R$8-11,BRL
1509494240.87,EC&T,Nova Descoberta,UberSELECT,2.44,12.0,9.0,420,R$9-12,BRL
1509494242.59,EC&T,Nossa Senhora de Nazaré,uberX,3.5,14.0,10.0,600,R$10-14,BRL
1509494242.59,EC&T,Nossa Senhora de Nazaré,UberSELECT,3.5,16.0,12.0,600,R$12-16,BRL
1509494243.72,EC&T,Planalto,uberX,6.09,22.0,17.0,1140,R$17-22,BRL
1509494243.72,EC&T,Planalto,UberSELECT,6.09,26.0,21.0,1140,R$21-26,BRL
1509494244.97,EC&T,Cidade Nova,uberX,5.22,19.0,15.0,1080,R$15-19,BRL
1509494244.97,EC&T,Cidade Nova,UberSELECT,5.22,22.0,17.0,1080,R$17-22,BRL
1509494246.12,EC&T,Cidade da Esperança,uberX,4.13,15.0,12.0,720,R$12-15,BRL
1509494246.12,EC&T,Cidade da Esperança,UberSELECT,4.13,18.0,14.0,720,R$14-18,BRL
1509494248.72,EC&T,Igapó,uberX,8.35,28.0,22.0,1440,R$22-28,BRL
1509494248.72,EC&T,Igapó,UberSELECT,8.35,33.0,26.0,1440,R$26-33,BRL
1509494403.43,IMD,Tirol,uberX,3.3,13.0,10.0,540,R$10-13,BRL
1509494403.43,IMD,Tirol,UberSELECT,3.3,16.0,12.0,540,R$12-16,BRL
1509494404.69,IMD,Candelária,uberX,2.58,11.0,8.0,540,R$8-11,BRL
1509494404.69,IMD,Candelária,UberSELECT,2.58,13.0,10.0,540,R$10-13,BRL
1509494405.83,IMD,Ribeira,uberX,5.48,20.0,15.0,1080,R$15-20,BRL
1509494405.83,IMD,Ribeira,UberSELECT,5.48,23.0,18.0,1080,R$18-23,BRL
1509494407.02,IMD,Santos Reis,uberX,7.08,23.0,18.0,1200,R$18-23,BRL
1509494407.02,IMD,Santos Reis,UberSELECT,7.08,28.0,22.0,1200,R$22-28,BRL
1509494408.69,IMD,Nova Descoberta,uberX,1.29,8.0,6.0,240,R$6-8,BRL
1509494408.69,IMD,Nova Descoberta,UberSELECT,1.29,9.0,7.0,240,R$7-9,BRL
1509494410.05,IMD,Nossa Senhora de Nazaré,uberX,3.02,13.0,10.0,600,R$10-13,BRL
1509494410.05,IMD,Nossa Senhora de Nazaré,UberSELECT,3.02,15.0,11.0,600,R$11-15,BRL
1509494411.35,IMD,Planalto,uberX,7.04,24.0,19.0,1140,R$19-24,BRL
1509494411.35,IMD,Planalto,UberSELECT,7.04,29.0,23.0,1140,R$23-29,BRL
1509494412.5,IMD,Cidade Nova,uberX,4.74,18.0,14.0,1020,R$14-18,BRL
1509494412.5,IMD,Cidade Nova,UberSELECT,4.74,21.0,16.0,1020,R$16-21,BRL
1509494413.63,IMD,Cidade da Esperança,uberX,3.65,14.0,11.0,660,R$11-14,BRL
1509494413.63,IMD,Cidade da Esperança,UberSELECT,3.65,17.0,13.0,660,R$13-17,BRL
1509494414.75,IMD,Igapó,uberX,7.87,26.0,20.0,1560,R$20-26,BRL
1509494414.75,IMD,Igapó,UberSELECT,7.87,31.0,24.0,1560,R$24-31,BRL
1509494416.35,EC&T,Tirol,uberX,3.79,15.0,11.0,660,R$11-15,BRL
1509494416.35,EC&T,Tirol,UberSELECT,3.79,17.0,13.0,660,R$13-17,BRL
1509494417.56,EC&T,Candelária,uberX,2.55,11.0,8.0,540,R$8-11,BRL
1509494417.56,EC&T,Candelária,UberSELECT,2.55,13.0,10.0,540,R$10-13,BRL
1509494418.7,EC&T,Ribeira,uberX,5.96,20.0,16.0,1140,R$16-20,BRL
1509494418.7,EC&T,Ribeira,UberSELECT,5.96,24.0,19.0,1140,R$19-24,BRL
1509494420.14,EC&T,Santos Reis,uberX,7.57,24.0,19.0,1320,R$19-24,BRL
1509494420.14,EC&T,Santos Reis,UberSELECT,7.57,28.0,22.0,1320,R$22-28,BRL
1509494421.72,EC&T,Nova Descoberta,uberX,2.44,11.0,8.0,420,R$8-11,BRL
1509494421.72,EC&T,Nova Descoberta,UberSELECT,2.44,13.0,9.0,420,R$9-13,BRL
1509494422.86,EC&T,Nossa Senhora de Nazaré,uberX,3.5,14.0,10.0,600,R$10-14,BRL
1509494422.86,EC&T,Nossa Senhora de Nazaré,UberSELECT,3.5,16.0,12.0,600,R$12-16,BRL
1509494423.89,EC&T,Planalto,uberX,6.09,23.0,18.0,1140,R$18-23,BRL
1509494423.89,EC&T,Planalto,UberSELECT,6.09,27.0,21.0,1140,R$21-27,BRL
1509494425.26,EC&T,Cidade Nova,uberX,5.22,19.0,15.0,1140,R$15-19,BRL
1509494425.26,EC&T,Cidade Nova,UberSELECT,5.22,23.0,18.0,1140,R$18-23,BRL
1509494426.41,EC&T,Cidade da Esperança,uberX,4.13,16.0,12.0,780,R$12-16,BRL
1509494426.41,EC&T,Cidade da Esperança,UberSELECT,4.13,18.0,14.0,780,R$14-18,BRL
1509494427.42,EC&T,Igapó,uberX,8.35,28.0,22.0,1380,R$22-28,BRL
1509494427.42,EC&T,Igapó,UberSELECT,8.35,33.0,26.0,1380,R$26-33,BRL
1509494583.06,IMD,Tirol,uberX,3.3,13.0,10.0,600,R$10-13,BRL
1509494583.06,IMD,Tirol,UberSELECT,3.3,16.0,12.0,600,R$12-16,BRL
1509494584.47,IMD,Candelária,uberX,2.58,11.0,8.0,540,R$8-11,BRL
1509494584.47,IMD,Candelária,UberSELECT,2.58,13.0,10.0,540,R$10-13,BRL
1509494585.63,IMD,Ribeira,uberX,5.82,20.0,16.0,960,R$16-20,BRL
1509494585.63,IMD,Ribeira,UberSELECT,5.82,24.0,19.0,960,R$19-24,BRL
1509494586.78,IMD,Santos Reis,uberX,7.08,24.0,18.0,1260,R$18-24,BRL
1509494586.78,IMD,Santos Reis,UberSELECT,7.08,28.0,22.0,1260,R$22-28,BRL
1509494588.27,IMD,Nova Descoberta,uberX,1.29,8.0,6.0,240,R$6-8,BRL
1509494588.27,IMD,Nova Descoberta,UberSELECT,1.29,9.0,7.0,240,R$7-9,BRL
1509494589.42,IMD,Nossa Senhora de Nazaré,uberX,3.02,13.0,9.0,600,R$9-13,BRL
1509494589.42,IMD,Nossa Senhora de Nazaré,UberSELECT,3.02,15.0,11.0,600,R$11-15,BRL
1509494590.46,IMD,Planalto,uberX,7.04,24.0,19.0,1080,R$19-24,BRL
1509494590.46,IMD,Planalto,UberSELECT,7.04,29.0,23.0,1080,R$23-29,BRL
1509494591.78,IMD,Cidade Nova,uberX,4.74,18.0,14.0,960,R$14-18,BRL
1509494591.78,IMD,Cidade Nova,UberSELECT,4.74,21.0,16.0,960,R$16-21,BRL
1509494592.91,IMD,Cidade da Esperança,uberX,3.65,14.0,11.0,660,R$11-14,BRL
1509494592.91,IMD,Cidade da Esperança,UberSELECT,3.65,17.0,13.0,660,R$13-17,BRL
1509494593.99,IMD,Igapó,uberX,7.87,27.0,21.0,2040,R$21-27,BRL
1509494593.99,IMD,Igapó,UberSELECT,7.87,32.0,26.0,2040,R$26-32,BRL
1509494595.33,EC&T,Tirol,uberX,3.79,15.0,11.0,660,R$11-15,BRL
1509494595.33,EC&T,Tirol,UberSELECT,3.79,17.0,13.0,660,R$13-17,BRL
1509494596.5,EC&T,Candelária,uberX,2.55,11.0,8.0,540,R$8-11,BRL
1509494596.5,EC&T,Candelária,UberSELECT,2.55,13.0,10.0,540,R$10-13,BRL
1509494598.61,EC&T,Ribeira,uberX,6.3,21.0,17.0,1080,R$17-21,BRL
1509494598.61,EC&T,Ribeira,UberSELECT,6.3,25.0,20.0,1080,R$20-25,BRL
1509494599.62,EC&T,Santos Reis,uberX,7.57,24.0,19.0,1320,R$19-24,BRL
1509494599.62,EC&T,Santos Reis,UberSELECT,7.57,28.0,22.0,1320,R$22-28,BRL
1509494600.73,EC&T,Nova Descoberta,uberX,2.44,11.0,8.0,360,R$8-11,BRL
1509494600.73,EC&T,Nova Descoberta,UberSELECT,2.44,12.0,9.0,360,R$9-12,BRL
1509494602.1,EC&T,Nossa Senhora de Nazaré,uberX,3.5,14.0,10.0,660,R$10-14,BRL
1509494602.1,EC&T,Nossa Senhora de Nazaré,UberSELECT,3.5,16.0,12.0,660,R$12-16,BRL
1509494603.12,EC&T,Planalto,uberX,6.44,24.0,18.0,1140,R$18-24,BRL
1509494603.12,EC&T,Planalto,UberSELECT,6.44,28.0,22.0,1140,R$22-28,BRL
1509494604.31,EC&T,Cidade Nova,uberX,5.22,19.0,15.0,1080,R$15-19,BRL
1509494604.31,EC&T,Cidade Nova,UberSELECT,5.22,23.0,18.0,1080,R$18-23,BRL
1509494605.45,EC&T,Cidade da Esperança,uberX,4.13,16.0,12.0,780,R$12-16,BRL
1509494605.45,EC&T,Cidade da Esperança,UberSELECT,4.13,18.0,14.0,780,R$14-18,BRL
1509494606.57,EC&T,Igapó,uberX,8.35,28.0,22.0,1380,R$22-28,BRL
1509494606.57,EC&T,Igapó,UberSELECT,8.35,33.0,26.0,1380,R$26-33,BRL
1509494763.1,IMD,Tirol,uberX,3.3,13.0,10.0,600,R$10-13,BRL
1509494763.1,IMD,Tirol,UberSELECT,3.3,16.0,12.0,600,R$12-16,BRL
1509494764.33,IMD,Candelária,uberX,2.58,11.0,9.0,540,R$9-11,BRL
1509494764.33,IMD,Candelária,UberSELECT,2.58,13.0,10.0,540,R$10-13,BRL
1509494765.47,IMD,Ribeira,uberX,5.82,20.0,16.0,960,R$16-20,BRL
1509494765.47,IMD,Ribeira,UberSELECT,5.82,24.0,19.0,960,R$19-24,BRL
1509494766.82,IMD,Santos Reis,uberX,7.08,24.0,18.0,1260,R$18-24,BRL
1509494766.82,IMD,Santos Reis,UberSELECT,7.08,28.0,22.0,1260,R$22-28,BRL
1509494767.99,IMD,Nova Descoberta,uberX,1.29,8.0,6.0,240,R$6-8,BRL
1509494767.99,IMD,Nova Descoberta,UberSELECT,1.29,9.0,7.0,240,R$7-9,BRL
1509494769.56,IMD,Nossa Senhora de Nazaré,uberX,3.02,13.0,9.0,600,R$9-13,BRL
1509494769.56,IMD,Nossa Senhora de Nazaré,UberSELECT,3.02,15.0,11.0,600,R$11-15,BRL
1509494771.57,IMD,Planalto,uberX,7.04,22.0,17.0,1080,R$17-22,BRL
1509494771.57,IMD,Planalto,UberSELECT,7.04,27.0,21.0,1080,R$21-27,BRL
1509494772.79,IMD,Cidade Nova,uberX,4.74,18.0,14.0,960,R$14-18,BRL
1509494772.79,IMD,Cidade Nova,UberSELECT,4.74,21.0,16.0,960,R$16-21,BRL
1509494774.02,IMD,Cidade da Esperança,uberX,3.65,14.0,11.0,660,R$11-14,BRL
1509494774.02,IMD,Cidade da Esperança,UberSELECT,3.65,17.0,13.0,660,R$13-17,BRL
1509494775.28,IMD,Igapó,uberX,7.87,26.0,20.0,1560,R$20-26,BRL
1509494775.28,IMD,Igapó,UberSELECT,7.87,31.0,24.0,1560,R$24-31,BRL
1509494776.66,EC&T,Tirol,uberX,3.79,15.0,11.0,660,R$11-15,BRL
1509494776.66,EC&T,Tirol,UberSELECT,3.79,17.0,13.0,660,R$13-17,BRL
1509494778.49,EC&T,Candelária,uberX,2.55,11.0,8.0,540,R$8-11,BRL
1509494778.49,EC&T,Candelária,UberSELECT,2.55,13.0,10.0,540,R$10-13,BRL
1509494779.79,EC&T,Ribeira,uberX,6.3,21.0,16.0,1080,R$16-21,BRL
1509494779.79,EC&T,Ribeira,UberSELECT,6.3,25.0,19.0,1080,R$19-25,BRL
1509494780.86,EC&T,Santos Reis,uberX,7.57,24.0,19.0,1320,R$19-24,BRL
1509494780.86,EC&T,Santos Reis,UberSELECT,7.57,28.0,22.0,1320,R$22-28,BRL
1509494782.05,EC&T,Nova Descoberta,uberX,2.44,11.0,8.0,360,R$8-11,BRL
